track_id,race_date,race_number,program_number,weight_carried,jockey,odds,position_at_finish
SAR,7/28/2019,2,7,117,Benjamin Hernandez,640,3
SAR,7/28/2019,2,8,124,Luis Saez,305,1
SAR,7/28/2019,2,9,122,Ricardo Santana Jr.,3225,7
SAR,7/28/2019,3,1,118,Dylan Davis,900,5
SAR,7/28/2019,3,2,122,Jose Lezcano,395,7
SAR,7/28/2019,3,3,122,John R. Velazquez,210,1
SAR,7/28/2019,3,4,122,Tyler Gaffalione,620,4
SAR,7/28/2019,3,5,120,Kendrick Carmouche,1290,6
SAR,7/28/2019,3,6,120,Joel Rosario,215,2
SAR,7/28/2019,3,7,124,Luis Saez,2120,3
SAR,7/28/2019,4,1,120,Kendrick Carmouche,720,1
SAR,7/28/2019,4,2,120,Ricardo Santana Jr.,2000,4
SAR,7/28/2019,4,3,118,Irad Ortiz Jr.,370,3
SAR,7/28/2019,4,4,113,Joey R. Martinez,2900,6
SAR,7/28/2019,4,5,120,Jose L. Ortiz,120,7
SAR,7/28/2019,4,6,120,Jose Lezcano,280,2
SAR,7/28/2019,4,7,117,Benjamin Hernandez,1430,5
SAR,7/28/2019,5,1,120,Jorge L. Vargas Jr.,2150,6
SAR,7/28/2019,5,10,123,Luis Saez,305,2
SAR,7/28/2019,5,2,118,Benjamin Hernandez,4975,3
SAR,7/28/2019,5,3,118,Junior Alvarado,1410,8
SAR,7/28/2019,5,4,123,Ricardo Santana Jr.,335,4
SAR,7/28/2019,5,5,123,Jose Lezcano,255,1
SAR,7/28/2019,5,6,123,Joel Rosario,380,5
SAR,7/28/2019,5,7,125,Irad Ortiz Jr.,860,7
SAR,7/28/2019,6,1,125,Eric Cancel,930,4
SAR,7/28/2019,6,2,123,Luis Saez,660,6
SAR,7/28/2019,6,3,123,Kendrick Carmouche,420,2
SAR,7/28/2019,6,4,123,Joel Rosario,660,5
SAR,7/28/2019,6,5,125,Emisael Jaramillo,670,3
SAR,7/28/2019,6,6,125,Javier Castellano,230,7
SAR,7/28/2019,6,7,125,Irad Ortiz Jr.,360,1
SAR,7/28/2019,7,1,118,Ricardo Santana Jr.,370,3
SAR,7/28/2019,7,10,118,Luis Saez,1190,8
SAR,7/28/2019,7,2,118,Julien R. Leparoux,1290,7
SAR,7/28/2019,7,3,119,Rajiv Maragh,2550,2
SAR,7/28/2019,7,4,118,Irad Ortiz Jr.,345,4
SAR,7/28/2019,7,5,118,Junior Alvarado,4025,9
SAR,7/28/2019,7,6,118,Javier Castellano,360,1
SAR,7/28/2019,7,7,118,Tyler Gaffalione,4475,10
SAR,7/28/2019,7,8,118,Jose Lezcano,1230,6
SAR,7/28/2019,7,9,118,Jose L. Ortiz,330,5
SAR,7/28/2019,8,1,119,Irad Ortiz Jr.,1690,5
SAR,7/28/2019,8,2,119,Manuel Franco,1430,6
SAR,7/28/2019,8,3,119,Rajiv Maragh,620,4
SAR,7/28/2019,8,4,124,Dylan Davis,1080,2
SAR,7/28/2019,8,5,112,Benjamin Hernandez,4175,8
SAR,7/28/2019,8,6,119,Luis Saez,2130,3
SAR,7/28/2019,8,7,119,Jose L. Ortiz,420,9
SAR,7/28/2019,8,8,124,Joel Rosario,230,7
SAR,7/28/2019,8,9,124,Junior Alvarado,240,1
SAR,7/28/2019,9,10,119,Javier Castellano,900,5
SAR,7/28/2019,9,2,123,Luis Saez,320,3
SAR,7/28/2019,9,3,119,Jose L. Ortiz,830,9
SAR,7/28/2019,9,4,119,Irad Ortiz Jr.,305,2
SAR,7/28/2019,9,5,123,Jose Lezcano,640,1
SAR,7/28/2019,9,6,119,Dylan Davis,2100,8
SAR,7/28/2019,9,7,119,Tyler Gaffalione,2130,6
SAR,7/28/2019,9,8,123,Junior Alvarado,750,7
SAR,7/28/2019,9,9,123,Kendrick Carmouche,520,4
SAR,7/28/2019,10,1,124,Julien R. Leparoux,780,8
SAR,7/28/2019,10,3,119,Jose L. Ortiz,320,3
SAR,7/28/2019,10,4,117,Tyler Gaffalione,2270,6
SAR,7/28/2019,10,5,119,Dylan Davis,1760,1
SAR,7/28/2019,10,6,119,Manuel Franco,1670,2
SAR,7/28/2019,10,7,124,Javier Castellano,115,5
SAR,7/28/2019,10,8,124,John R. Velazquez,880,7
SAR,7/28/2019,10,9,124,Rajiv Maragh,660,4
SAR,7/28/2019,11,1,118,Manuel Franco,6700,5
SAR,7/28/2019,11,10,122,Irad Ortiz Jr.,1240,11
SAR,7/28/2019,11,11,118,Jose L. Ortiz,3250,8
SAR,7/28/2019,11,12,118,Emisael Jaramillo,135,1
SAR,7/28/2019,11,2,118,Joe Bravo,6200,7
SAR,7/28/2019,11,3,118,Shaun Bridgmohan,1140,4
SAR,7/28/2019,11,4,122,Luis Saez,5475,12
SAR,7/28/2019,11,5,118,Javier Castellano,310,3
SAR,7/28/2019,11,6,122,Ricardo Santana Jr.,570,2
SAR,7/28/2019,11,7,122,Jorge A. Vargas Jr.,1190,10
SAR,7/28/2019,11,8,122,Tyler Gaffalione,1820,9
SAR,7/28/2019,11,9,118,Julien R. Leparoux,6250,6
SAR,7/28/2019,12,1,119,Jose Lezcano,3975,1
SAR,7/28/2019,12,10,117,Benjamin Hernandez,2675,10
SAR,7/28/2019,12,11,119,Junior Alvarado,3250,11
SAR,7/28/2019,12,12,119,Ricardo Santana Jr.,730,6
SAR,7/28/2019,12,2,119,Tyler Gaffalione,5225,3
SAR,7/28/2019,12,3,119,Luis Saez,450,8
SAR,7/28/2019,12,4,119,Jose L. Ortiz,1020,5
SAR,7/28/2019,12,5,119,Kendrick Carmouche,330,4
SAR,7/28/2019,12,7,119,Joel Rosario,165,2
SAR,7/28/2019,12,8,119,Julien R. Leparoux,1180,7
SAR,7/28/2019,12,9,117,Heman K. Harkie,9475,9
SAR,7/31/2019,1,1,120,Kendrick Carmouche,1000,3
SAR,7/31/2019,1,5,120,Irad Ortiz Jr.,355,1
SAR,7/31/2019,1,6,125,Manuel Franco,260,2
SAR,7/31/2019,1,7,125,Jose Lezcano,100,5
SAR,7/31/2019,1,9,125,Ricardo Santana Jr.,850,4
SAR,7/31/2019,2,1,120,Dylan Davis,260,2
SAR,7/31/2019,2,2,120,Jose L. Ortiz,420,1
SAR,7/31/2019,2,3,124,Manuel Franco,2400,4
SAR,7/31/2019,2,5,118,Joel Rosario,345,5
SAR,7/31/2019,2,6,113,Benjamin Hernandez,4075,7
SAR,7/31/2019,2,7,117,Heman K. Harkie,1080,3
SAR,7/31/2019,2,8,120,Luis Saez,185,6
SAR,7/31/2019,3,1,119,Jose L. Ortiz,75,1
SAR,7/31/2019,3,10,119,Manuel Franco,2775,6
SAR,7/31/2019,3,2,113,Heman K. Harkie,5100,3
SAR,7/31/2019,3,3,119,Kendrick Carmouche,1170,8
SAR,7/31/2019,3,4,119,Irad Ortiz Jr.,830,4
SAR,7/31/2019,3,5,119,Ricardo Santana Jr.,2875,9
SAR,7/31/2019,3,6,119,Dylan Davis,6400,10
SAR,7/31/2019,3,7,119,Joel Rosario,1020,5
SAR,7/31/2019,3,8,119,Tyler Gaffalione,1010,2
SAR,7/31/2019,3,9,119,John R. Velazquez,510,7
SAR,7/31/2019,4,1,118,Dylan Davis,4925,5
SAR,7/31/2019,4,2,118,Jose L. Ortiz,1750,3
SAR,7/31/2019,4,3,118,Luis Saez,1010,4
SAR,7/31/2019,4,4,118,Joel Rosario,830,7
SAR,7/31/2019,4,5,123,Irad Ortiz Jr.,160,1
SAR,7/31/2019,4,6,118,Manuel Franco,620,6
SAR,7/31/2019,4,7,118,Junior Alvarado,145,2
SAR,7/31/2019,5,1,120,Dylan Davis,2020,4
SAR,7/31/2019,5,11,113,Heman K. Harkie,4825,7
SAR,7/31/2019,5,14,120,Jose Lezcano,570,10
SAR,7/31/2019,5,3,120,Luis Saez,1360,5
SAR,7/31/2019,5,4,120,Irad Ortiz Jr.,195,1
SAR,7/31/2019,5,5,120,Junior Alvarado,3175,6
SAR,7/31/2019,5,6,120,Kendrick Carmouche,2380,8
SAR,7/31/2019,5,7,120,Tyler Gaffalione,1160,9
SAR,7/31/2019,5,8,120,Javier Castellano,530,3
SAR,7/31/2019,5,9,120,Manuel Franco,280,2
SAR,7/31/2019,6,11,119,Junior Alvarado,1320,6
SAR,7/31/2019,6,12,119,Manuel Franco,1480,2
SAR,7/31/2019,6,2,119,Irad Ortiz Jr.,295,9
SAR,7/31/2019,6,3,119,Jose Lezcano,3150,7
SAR,7/31/2019,6,4,119,Jose L. Ortiz,225,5
SAR,7/31/2019,6,5,119,Luis Saez,1450,8
SAR,7/31/2019,6,6,119,Javier Castellano,250,1
SAR,7/31/2019,6,7,119,Ricardo Santana Jr.,960,3
SAR,7/31/2019,6,9,119,Tyler Gaffalione,3375,4
SAR,7/31/2019,7,1,123,Manuel Franco,200,2
SAR,7/31/2019,7,2,123,Irad Ortiz Jr.,115,1
SAR,7/31/2019,7,3,123,Jose L. Ortiz,1050,4
SAR,7/31/2019,7,4,123,Jose Lezcano,1840,5
SAR,7/31/2019,7,5,123,Dylan Davis,1340,6
SAR,7/31/2019,7,7,123,Chris Landeros,3925,7
SAR,7/31/2019,7,8,123,Javier Castellano,470,3
SAR,7/31/2019,8,1,125,Tyler Gaffalione,780,7
SAR,7/31/2019,8,10,123,Joel Rosario,520,2
SAR,7/31/2019,8,11,120,Luis Saez,600,9
SAR,7/31/2019,8,13,125,Ricardo Santana Jr.,1250,4
SAR,7/31/2019,8,2,125,Jose Lezcano,1170,10
SAR,7/31/2019,8,3,120,Jose L. Ortiz,420,3
SAR,7/31/2019,8,4,123,Eric Cancel,2825,6
SAR,7/31/2019,8,5,125,Rajiv Maragh,3100,8
SAR,7/31/2019,8,6,125,Irad Ortiz Jr.,750,1
SAR,7/31/2019,8,7,123,Manuel Franco,1870,5
SAR,7/31/2019,8,8,120,Junior Alvarado,1620,12
SAR,7/31/2019,8,9,120,John R. Velazquez,600,11
SAR,7/31/2019,9,1,122,David Cohen,230,1
SAR,7/31/2019,9,3,120,Julien R. Leparoux,175,3
SAR,7/31/2019,9,4,120,Carol Cedeno,520,4
SAR,7/31/2019,9,6,122,Joel Rosario,170,2
SAR,7/31/2019,10,1,121,David Cohen,4700,11
SAR,7/31/2019,10,10,118,Dylan Davis,1210,10
SAR,7/31/2019,10,11,118,Jose L. Ortiz,1360,7
SAR,7/31/2019,10,12,118,Julien R. Leparoux,3525,9
SAR,7/31/2019,10,13,118,Joel Rosario,1030,2
SAR,7/31/2019,10,3,118,Manuel Franco,1650,6
SAR,7/31/2019,10,4,124,Javier Castellano,185,1
SAR,7/31/2019,10,5,118,Eric Cancel,1650,4
SAR,7/31/2019,10,7,118,John R. Velazquez,600,3
SAR,7/31/2019,10,8,118,Tyler Gaffalione,340,5
SAR,7/31/2019,10,9,118,Luis Saez,1150,8
SAR,8/1/2019,1,10,120,Manuel Franco,240,6
SAR,8/1/2019,1,11,120,Jose L. Ortiz,1110,7
SAR,8/1/2019,1,2,120,Javier Castellano,1100,3
SAR,8/1/2019,1,3,120,Joel Rosario,230,1
SAR,8/1/2019,1,4,120,Kendrick Carmouche,2230,5
SAR,8/1/2019,1,5,113,Joey R. Martinez,5275,9
SAR,8/1/2019,1,6,120,Tyler Gaffalione,1650,8
SAR,8/1/2019,1,7,120,Luis Saez,1100,4
SAR,8/1/2019,1,8,120,Luis R. Reyes,3500,10
SAR,8/1/2019,1,9,117,John R. Velazquez,390,2
SAR,8/1/2019,2,1,118,Irad Ortiz Jr.,330,6
SAR,8/1/2019,2,1A ,124,Luis Saez,330,2
SAR,8/1/2019,2,2,122,Eric Cancel,720,3
SAR,8/1/2019,2,3,124,Chris Landeros,1240,4
SAR,8/1/2019,2,4,124,Jose Lezcano,35,1
SAR,8/1/2019,2,6,113,Joey R. Martinez,2750,5
SAR,8/1/2019,3,1A ,119,Manuel Franco,790,7
SAR,8/1/2019,3,2,119,Irad Ortiz Jr.,275,1
SAR,8/1/2019,3,3,119,Dylan Davis,520,3
SAR,8/1/2019,3,4,119,Jevian Toledo,3200,9
SAR,8/1/2019,3,5,119,Luis Saez,860,6
SAR,8/1/2019,3,6,119,Paco Lopez,260,4
SAR,8/1/2019,3,7,119,Jose Lezcano,980,2
SAR,8/1/2019,3,8,113,Joey R. Martinez,6025,5
SAR,8/1/2019,3,9,119,Joel Rosario,640,8
SAR,8/1/2019,4,10,124,Luis R. Reyes,2600,3
SAR,8/1/2019,4,2,118,Jose L. Ortiz,245,2
SAR,8/1/2019,4,3,118,Dylan Davis,520,6
SAR,8/1/2019,4,4,124,Rajiv Maragh,1160,5
SAR,8/1/2019,4,5,118,Jose Lezcano,800,8
SAR,8/1/2019,4,6,118,Joel Rosario,400,1
SAR,8/1/2019,4,8,117,Benjamin Hernandez,2875,7
SAR,8/1/2019,4,9,124,Junior Alvarado,250,4
SAR,8/1/2019,5,1,118,Tyler Gaffalione,990,9
SAR,8/1/2019,5,10,124,Luis Saez,1090,12
SAR,8/1/2019,5,11,115,Joey R. Martinez,1900,11
SAR,8/1/2019,5,12,118,Chris Landeros,1470,2
SAR,8/1/2019,5,2,120,Irad Ortiz Jr.,270,1
SAR,8/1/2019,5,3,122,Dylan Davis,1620,6
SAR,8/1/2019,5,4,117,Benjamin Hernandez,1490,3
SAR,8/1/2019,5,5,118,Manuel Franco,1080,4
SAR,8/1/2019,5,6,122,Javier Castellano,1150,10
SAR,8/1/2019,5,7,120,Jose L. Ortiz,400,8
SAR,8/1/2019,5,8,122,Julien R. Leparoux,1990,5
SAR,8/1/2019,5,9,120,Kendrick Carmouche,870,7
SAR,8/1/2019,6,1,120,Irad Ortiz Jr.,325,3
SAR,8/1/2019,6,3,123,Luis Saez,170,7
SAR,8/1/2019,6,4,118,Benjamin Hernandez,1620,6
SAR,8/1/2019,6,5,120,Junior Alvarado,1180,8
SAR,8/1/2019,6,6,125,Jose L. Ortiz,375,2
SAR,8/1/2019,6,7,123,Chris Landeros,580,1
SAR,8/1/2019,6,8,125,Tyler Gaffalione,1220,4
SAR,8/1/2019,6,9,116,Heman K. Harkie,4850,5
SAR,8/1/2019,7,1,122,Luis Saez,2875,6
SAR,8/1/2019,7,10,124,Javier Castellano,890,8
SAR,8/1/2019,7,2,122,Kendrick Carmouche,4525,4
SAR,8/1/2019,7,5,124,Ricardo Santana Jr.,680,7
SAR,8/1/2019,7,6,122,Jose L. Ortiz,105,2
SAR,8/1/2019,7,7,124,Tyler Gaffalione,360,3
SAR,8/1/2019,7,8,119,Joel Rosario,1260,5
SAR,8/1/2019,7,9,124,Rajiv Maragh,640,1
SAR,8/1/2019,8,1,122,Jose L. Ortiz,110,4
SAR,8/1/2019,8,1A ,122,Irad Ortiz Jr.,110,1
SAR,8/1/2019,8,2,124,Tyler Gaffalione,940,6
SAR,8/1/2019,8,3,122,Luis Saez,950,2
SAR,8/1/2019,8,4,115,Benjamin Hernandez,7450,7
SAR,8/1/2019,8,5,122,Javier Castellano,135,5
SAR,8/1/2019,8,7,124,Joel Rosario,2400,8
SAR,8/1/2019,8,8,122,Manuel Franco,1630,3
SAR,8/1/2019,9,1,124,Jose Lezcano,160,2
SAR,8/1/2019,9,2,120,Manuel Franco,5175,7
SAR,8/1/2019,9,3,118,Tyler Gaffalione,1310,4
SAR,8/1/2019,9,4,118,Irad Ortiz Jr.,1430,5
SAR,8/1/2019,9,5,118,Javier Castellano,1350,6
SAR,8/1/2019,9,6,122,John R. Velazquez,840,1
SAR,8/1/2019,9,8,122,Joel Rosario,105,3
SAR,8/1/2019,10,1,118,Eric Cancel,2340,7
SAR,8/1/2019,10,10,118,Junior Alvarado,610,2
SAR,8/1/2019,10,2,118,Irad Ortiz Jr.,335,4
SAR,8/1/2019,10,3,118,Luis Saez,215,3
SAR,8/1/2019,10,4,118,Javier Castellano,830,5
SAR,8/1/2019,10,5,118,Dylan Davis,2360,6
SAR,8/1/2019,10,6,124,Manuel Franco,910,8
SAR,8/1/2019,10,7,118,Chris Landeros,550,1
SAR,8/1/2019,10,8,118,Ricardo Santana Jr.,3525,10
SAR,8/1/2019,10,9,118,Julien R. Leparoux,2270,9
SAR,8/2/2019,1,1,119,Dylan Davis,2040,8
SAR,8/2/2019,1,2,124,Luis Saez,1330,7
SAR,8/2/2019,1,3,119,John R. Velazquez,265,2
SAR,8/2/2019,1,4,119,Junior Alvarado,680,1
SAR,8/2/2019,1,5,113,Joey R. Martinez,5375,5
SAR,8/2/2019,1,6,119,Jose Lezcano,360,4
SAR,8/2/2019,1,7,124,Tzeonn Chang,2850,6
SAR,8/2/2019,1,8,119,Ricardo Santana Jr.,145,3
SAR,8/2/2019,2,1,120,Tyler Gaffalione,250,4
SAR,8/2/2019,2,3,122,Jose L. Ortiz,90,3
SAR,8/2/2019,2,4,122,Georgina Sergeon,1930,5
SAR,8/2/2019,2,5,122,Manuel Franco,1770,1
SAR,8/2/2019,2,6,124,Luis Saez,255,2
SAR,8/2/2019,3,1,119,Chris Landeros,1010,9
SAR,8/2/2019,3,1A ,119,Luis Saez,1010,6
SAR,8/2/2019,3,2,119,Jose Lezcano,1630,4
SAR,8/2/2019,3,3,119,Jose L. Ortiz,120,1
SAR,8/2/2019,3,4,119,Tyler Gaffalione,1150,7
SAR,8/2/2019,3,5,112,Benjamin Hernandez,2160,8
SAR,8/2/2019,3,6,119,Kendrick Carmouche,2110,5
SAR,8/2/2019,3,8,119,John R. Velazquez,320,2
SAR,8/2/2019,3,9,119,Manuel Franco,440,3
SAR,8/2/2019,4,1,122,Jose Lezcano,150,1
SAR,8/2/2019,4,10,124,Irad Ortiz Jr.,355,3
SAR,8/2/2019,4,2,124,Joel Rosario,820,4
SAR,8/2/2019,4,3,122,Rajiv Maragh,2000,7
SAR,8/2/2019,4,5,122,Chris Landeros,2230,2
SAR,8/2/2019,4,7,122,Jose L. Ortiz,1040,5
SAR,8/2/2019,4,8,122,Manuel Franco,280,6
SAR,8/2/2019,4,9,122,Dylan Davis,3250,8
SAR,8/2/2019,5,1,125,Luis Saez,305,7
SAR,8/2/2019,5,10,123,Ricardo Santana Jr.,4425,4
SAR,8/2/2019,5,2,123,Manuel Franco,290,2
SAR,8/2/2019,5,4,123,Michael J. Luzzi,6025,9
SAR,8/2/2019,5,5,118,Joey R. Martinez,2625,6
SAR,8/2/2019,5,6,125,Tyler Gaffalione,530,1
SAR,8/2/2019,5,7,118,Benjamin Hernandez,580,3
SAR,8/2/2019,5,8,123,Kendrick Carmouche,3550,5
SAR,8/2/2019,5,9,125,Joel Rosario,245,8
SAR,8/2/2019,6,1,125,Luis R. Reyes,1030,6
SAR,8/2/2019,6,2,120,John R. Velazquez,470,4
SAR,8/2/2019,6,3,123,Jose Lezcano,1900,5
SAR,8/2/2019,6,4,125,Javier Castellano,365,2
SAR,8/2/2019,6,5,123,Jose L. Ortiz,190,1
SAR,8/2/2019,6,6,123,Joel Rosario,840,3
SAR,8/2/2019,6,8,123,Luis Saez,690,8
SAR,8/2/2019,6,9,123,Ricardo Santana Jr.,950,7
SAR,8/2/2019,7,1,118,Luis Saez,860,2
SAR,8/2/2019,7,2,118,Dylan Davis,1890,5
SAR,8/2/2019,7,3,122,Javier Castellano,345,4
SAR,8/2/2019,7,4,118,Jose L. Ortiz,610,6
SAR,8/2/2019,7,5,118,Junior Alvarado,200,1
SAR,8/2/2019,7,6,118,Ricardo Santana Jr.,1660,7
SAR,8/2/2019,7,7,122,John R. Velazquez,970,3
SAR,8/2/2019,7,8,124,Julien R. Leparoux,410,8
SAR,8/2/2019,8,1,120,John R. Velazquez,1340,2
SAR,8/2/2019,8,2,122,Joel Rosario,100,1
SAR,8/2/2019,8,3,118,Javier Castellano,3650,8
SAR,8/2/2019,8,4,124,Jose Lezcano,3075,3
SAR,8/2/2019,8,5,124,Luis Saez,2825,7
SAR,8/2/2019,8,6,118,Manuel Franco,1510,5
SAR,8/2/2019,8,7,124,Irad Ortiz Jr.,640,4
SAR,8/2/2019,8,8,122,Junior Alvarado,530,9
SAR,8/2/2019,8,9,124,Jose L. Ortiz,440,6
SAR,8/2/2019,9,1,121,Irad Ortiz Jr.,460,5
SAR,8/2/2019,9,2,121,Wayne Lordan,600,2
SAR,8/2/2019,9,3,121,John R. Velazquez,1570,4
SAR,8/2/2019,9,4,121,Florent Geroux,2150,3
SAR,8/2/2019,9,5,121,Julien R. Leparoux,30,1
SAR,8/2/2019,10,1,124,Joe Bravo,3350,3
SAR,8/2/2019,10,10,124,Tyler Gaffalione,560,6
SAR,8/2/2019,10,3,118,Ricardo Santana Jr.,4025,8
SAR,8/2/2019,10,4,124,Jose Lezcano,770,7
SAR,8/2/2019,10,6,118,Irad Ortiz Jr.,150,4
SAR,8/2/2019,10,7,124,Jose L. Ortiz,260,1
SAR,8/2/2019,10,8,118,Luis Saez,830,2
SAR,8/2/2019,10,9,117,Benjamin Hernandez,1010,5
SAR,8/3/2019,1,1,119,Luis Saez,305,9
SAR,8/3/2019,1,10,119,Flavien Prat,1300,6
SAR,8/3/2019,1,2,119,Irad Ortiz Jr.,990,2
SAR,8/3/2019,1,3,119,Ricardo Santana Jr.,830,3
SAR,8/3/2019,1,5,119,Javier Castellano,450,5
SAR,8/3/2019,1,6,119,Jose L. Ortiz,1130,7
SAR,8/3/2019,1,7,119,Joel Rosario,870,4
SAR,8/3/2019,1,8,119,Manuel Franco,240,1
SAR,8/3/2019,1,9,119,Chris Landeros,4250,8
SAR,8/3/2019,2,1,120,Irad Ortiz Jr.,1290,2
SAR,8/3/2019,2,2,118,Ricardo Santana Jr.,2110,5
SAR,8/3/2019,2,3,120,Jose Lezcano,420,1
SAR,8/3/2019,2,4,118,Junior Alvarado,420,8
SAR,8/3/2019,2,5,125,Tyler Gaffalione,2340,7
SAR,8/3/2019,2,6,123,Joel Rosario,750,3
SAR,8/3/2019,2,7,125,Manuel Franco,1620,9
SAR,8/3/2019,2,8,120,Luis Saez,165,4
SAR,8/3/2019,2,9,123,John R. Velazquez,880,6
SAR,8/3/2019,3,1,119,Junior Alvarado,1940,4
SAR,8/3/2019,3,10,119,Joel Rosario,1370,6
SAR,8/3/2019,3,2,119,Javier Castellano,560,7
SAR,8/3/2019,3,3,119,Jose Lezcano,590,5
SAR,8/3/2019,3,4,119,Ricardo Santana Jr.,2120,10
SAR,8/3/2019,3,5,119,Jose L. Ortiz,170,8
SAR,8/3/2019,3,6,119,Kendrick Carmouche,1790,9
SAR,8/3/2019,3,7,119,Luis R. Reyes,1780,2
SAR,8/3/2019,3,8,119,Luis Saez,2550,3
SAR,8/3/2019,3,9,119,John R. Velazquez,350,1
SAR,8/3/2019,4,1,122,Chris Landeros,2220,9
SAR,8/3/2019,4,10,124,Eric Cancel,1490,8
SAR,8/3/2019,4,11,122,Luis Saez,1950,7
SAR,8/3/2019,4,12,122,Manuel Franco,5875,12
SAR,8/3/2019,4,2,124,Tyler Gaffalione,1320,6
SAR,8/3/2019,4,3,122,Ricardo Santana Jr.,860,2
SAR,8/3/2019,4,4,124,Junior Alvarado,530,11
SAR,8/3/2019,4,5,122,Kendrick Carmouche,2030,4
SAR,8/3/2019,4,6,122,Jose L. Ortiz,560,1
SAR,8/3/2019,4,7,124,Javier Castellano,300,5
SAR,8/3/2019,4,8,124,Jose Lezcano,870,3
SAR,8/3/2019,4,9,122,Irad Ortiz Jr.,620,10
SAR,8/3/2019,5,2,124,Irad Ortiz Jr.,220,2
SAR,8/3/2019,5,3,124,Kendrick Carmouche,175,3
SAR,8/3/2019,5,4,118,Chris Landeros,870,5
SAR,8/3/2019,5,5,124,Alex Cintron,275,4
SAR,8/3/2019,5,6,120,Tyler Gaffalione,550,1
SAR,8/3/2019,6,1,119,Manuel Franco,2425,5
SAR,8/3/2019,6,10,119,Jose Lezcano,520,4
SAR,8/3/2019,6,11,119,Joel Rosario,2650,3
SAR,8/3/2019,6,12,119,Junior Alvarado,1340,10
SAR,8/3/2019,6,2,119,Kendrick Carmouche,6475,6
SAR,8/3/2019,6,3,119,Luis Saez,4825,8
SAR,8/3/2019,6,4,119,Irad Ortiz Jr.,850,11
SAR,8/3/2019,6,5,119,Tyler Gaffalione,7475,9
SAR,8/3/2019,6,6,119,Ricardo Santana Jr.,740,7
SAR,8/3/2019,6,7,119,Jose L. Ortiz,1070,1
SAR,8/3/2019,6,8,124,Javier Castellano,100,2
SAR,8/3/2019,6,9,119,Mike E. Smith,2800,12
SAR,8/3/2019,7,1,120,John R. Velazquez,1000,4
SAR,8/3/2019,7,2,118,Luis Saez,195,1
SAR,8/3/2019,7,3,118,Jose L. Ortiz,1070,6
SAR,8/3/2019,7,5,118,Irad Ortiz Jr.,360,2
SAR,8/3/2019,7,6,118,Junior Alvarado,1050,5
SAR,8/3/2019,7,7,124,Jose Lezcano,345,7
SAR,8/3/2019,7,8,118,Javier Castellano,540,3
SAR,8/3/2019,8,1,123,Jose L. Ortiz,360,2
SAR,8/3/2019,8,2,123,Flavien Prat,235,3
SAR,8/3/2019,8,3,119,Joel Rosario,325,1
SAR,8/3/2019,8,4,117,Irad Ortiz Jr.,980,4
SAR,8/3/2019,8,5,119,Javier Castellano,290,6
SAR,8/3/2019,8,6,117,John R. Velazquez,1280,7
SAR,8/3/2019,8,7,121,Luis Saez,4200,5
SAR,8/3/2019,9,1,118,Jose A. Bracho,8800,7
SAR,8/3/2019,9,2,118,John Bisono,8900,5
SAR,8/3/2019,9,3,120,Jose Lezcano,2425,6
SAR,8/3/2019,9,5,124,John R. Velazquez,460,3
SAR,8/3/2019,9,6,124,Mike E. Smith,85,1
SAR,8/3/2019,9,7,124,Joel Rosario,850,2
SAR,8/3/2019,9,8,122,Junior Alvarado,215,4
SAR,8/3/2019,10,1,120,Junior Alvarado,1590,4
SAR,8/3/2019,10,10,122,Manuel Franco,770,6
SAR,8/3/2019,10,5,118,John R. Velazquez,490,5
SAR,8/3/2019,10,7,124,Jose L. Ortiz,275,2
SAR,8/3/2019,10,8,124,Tyler Gaffalione,220,1
SAR,8/3/2019,10,9,120,Javier Castellano,260,3
SAR,8/3/2019,11,1,124,Jose L. Ortiz,820,5
SAR,8/3/2019,11,10,124,Heman K. Harkie,7725,10
SAR,8/3/2019,11,11,118,Luis Saez,530,6
SAR,8/3/2019,11,12,120,Manuel Franco,330,7
SAR,8/3/2019,11,2,124,Chris Landeros,3950,4
SAR,8/3/2019,11,4,120,Junior Alvarado,510,2
SAR,8/3/2019,11,5,118,Irad Ortiz Jr.,800,3
SAR,8/3/2019,11,6,122,Eric Cancel,1000,9
SAR,8/3/2019,11,8,124,Jose Lezcano,305,1
SAR,8/3/2019,11,9,118,Kendrick Carmouche,2030,8
SAR,8/4/2019,1,1,119,Joel Rosario,205,4
SAR,8/4/2019,1,2,119,Luis Saez,1980,5
SAR,8/4/2019,1,4,119,Jose L. Ortiz,215,1
SAR,8/4/2019,1,5,119,Junior Alvarado,630,3
SAR,8/4/2019,1,6,119,Chris Landeros,1140,6
SAR,8/4/2019,1,7,119,Ricardo Santana Jr.,240,2
SAR,8/4/2019,2,1,122,Rajiv Maragh,1010,2
SAR,8/4/2019,2,2,122,Manuel Franco,105,1
SAR,8/4/2019,2,3,122,Jose L. Ortiz,1510,3
SAR,8/4/2019,2,4,124,Luis Saez,325,4
SAR,8/4/2019,2,5,124,Dylan Davis,420,5
SAR,8/4/2019,2,6,122,Irad Ortiz Jr.,1330,7
SAR,8/4/2019,2,7,122,Kendrick Carmouche,1440,6
SAR,8/4/2019,3,1,122,Junior Alvarado,760,4
SAR,8/4/2019,3,2,122,Dylan Davis,560,1
SAR,8/4/2019,3,4,122,Manuel Franco,250,2
SAR,8/4/2019,3,5,122,Jeremias Flores,2230,6
SAR,8/4/2019,3,6,122,Joel Rosario,165,3
SAR,8/4/2019,3,7,122,Jose Lezcano,335,5
