track_id,race_date,race_number,distance_id,course_type,track_condition,run_up_distance,race_type,purse,post_time
BEL,9/11/2019,7,850,I,FM ,63,AOC,77000,612
BEL,9/11/2019,8,850,T,FM ,90,MSW,62000,645
BEL,9/12/2019,1,850,I,FM ,63,CLM,50000,302
BEL,9/12/2019,2,800,D,FT ,78,MSW,75000,333
BEL,9/12/2019,3,600,D,FT ,60,CLM,60000,404
BEL,9/12/2019,4,850,T,FM ,92,MCL,52000,437
BEL,9/12/2019,5,650,D,FT ,38,AOC,70000,509
BEL,9/12/2019,6,850,I,FM ,63,CLM,70000,541
BEL,9/12/2019,7,650,D,FT ,38,AOC,85000,612
BEL,9/12/2019,8,800,T,FM ,108,MCL,41000,645
BEL,9/13/2019,1,800,D,FT ,78,MCL,35000,300
BEL,9/13/2019,2,600,T,FM ,108,MSW,62000,334
BEL,9/13/2019,3,800,D,FT ,78,ALW,66000,404
BEL,9/13/2019,4,600,I,FM ,171,MSW,62000,437
BEL,9/13/2019,5,800,T,FM ,110,ALW,77000,508
BEL,9/13/2019,6,600,D,FT ,63,MCL,46000,544
BEL,9/13/2019,7,600,I,FM ,171,AOC,85000,615
BEL,9/13/2019,8,800,T,FM ,110,CLM,48000,644
BEL,9/14/2019,1,600,D,FT ,63,CLM,28000,100
BEL,9/14/2019,2,850,I,FM ,66,MCL,41000,134
BEL,9/14/2019,3,650,D,FT ,48,AOC,85000,205
BEL,9/14/2019,4,600,D,FT ,63,MSW,62000,236
BEL,9/14/2019,5,850,T,FM ,90,CLM,39000,307
BEL,9/14/2019,6,650,D,FT ,48,MSW,75000,341
BEL,9/14/2019,7,800,T,FM ,108,MSW,75000,412
BEL,9/14/2019,8,850,I,FM ,66,STR,55000,442
BEL,9/14/2019,9,650,D,FT ,48,ALW,66000,518
BEL,9/14/2019,10,800,T,FM ,108,STK,200000,553
BEL,9/14/2019,11,600,I,FM ,171,CLM,39000,627
BEL,9/15/2019,1,650,D,FT ,45,CLM,28000,100
BEL,9/15/2019,2,600,T,FM ,102,MCL,41000,134
BEL,9/15/2019,3,900,I,FM ,153,AOC,85000,204
BEL,9/15/2019,4,600,D,FT ,63,MCL,46000,235
BEL,9/15/2019,5,800,T,FM ,108,CLM,44000,307
BEL,9/15/2019,6,600,D,FT ,63,ALW,77000,340
BEL,9/15/2019,7,1000,I,FM ,95,MSW,90000,416
BEL,9/15/2019,8,600,D,FT ,63,MSW,62000,450
BEL,9/15/2019,9,700,T,FM ,117,AOC,70000,522
BEL,9/15/2019,10,600,I,FM ,175,CLM,50000,557
BEL,9/18/2019,1,1800,M,FM ,0,STK,75000,302
BEL,9/18/2019,2,700,D,FT ,54,MCL,50000,333
BEL,9/18/2019,3,850,D,FT ,46,ALW,77000,405
BEL,9/18/2019,4,600,I,FM ,135,CLM,44000,435
BEL,9/18/2019,5,800,T,FM ,140,MSW,62000,507
BEL,9/18/2019,6,600,I,FM ,135,ALW,66000,538
BEL,9/18/2019,7,700,D,FT ,54,STK,150000,609
BEL,9/18/2019,8,800,T,FM ,140,MSW,62000,640
BEL,9/19/2019,1,2000,M,FM ,0,STK,150000,304
BEL,9/19/2019,2,600,D,FT ,75,MCL,32000,335
BEL,9/19/2019,3,700,D,FT ,54,CLM,41000,404
BEL,9/19/2019,4,1000,I,FM ,84,MSW,90000,436
BEL,9/19/2019,5,600,T,FM ,135,MSW,75000,506
BEL,9/19/2019,6,850,D,FT ,45,AOC,70000,537
BEL,9/19/2019,7,1000,I,FM ,84,AOC,77000,608
BEL,9/19/2019,8,800,T,FM ,142,MSW,62000,640
BEL,9/20/2019,1,600,D,FT ,63,CLM,41000,300
BEL,9/20/2019,2,600,D,FT ,63,CLM,55000,332
BEL,9/20/2019,3,700,D,FT ,66,STK,150000,407
BEL,9/20/2019,4,600,I,FM ,135,ALW,77000,436
BEL,9/20/2019,5,800,T,FM ,142,AOC,80000,507
BEL,9/20/2019,6,650,D,FT ,45,MSW,75000,538
BEL,9/20/2019,7,900,I,FM ,189,AOC,85000,608
BEL,9/20/2019,8,600,T,FM ,126,MSW,62000,640
BEL,9/21/2019,1,650,D,FT ,48,CLM,43000,100
BEL,9/21/2019,2,850,I,FM ,78,MCL,41000,134
BEL,9/21/2019,3,850,D,FT ,45,ALW,77000,204
BEL,9/21/2019,4,850,T,FM ,148,MSW,75000,236
BEL,9/21/2019,5,600,D,FT ,63,CLM,28000,307
BEL,9/21/2019,6,600,D,FT ,63,MSW,75000,340
BEL,9/21/2019,7,850,I,FM ,78,MSW,75000,410
BEL,9/21/2019,8,800,T,FM ,142,STK,200000,442
BEL,9/21/2019,9,800,D,FT ,72,STR,55000,520
BEL,9/21/2019,10,800,D,FT ,72,STK,300000,553
BEL,9/21/2019,11,800,T,FM ,142,ALW,66000,625
BEL,9/22/2019,1,600,D,FT ,68,CLM,50000,101
BEL,9/22/2019,2,600,T,FM ,126,MCL,41000,133
BEL,9/22/2019,3,650,D,FT ,45,STK,300000,204
BEL,9/22/2019,4,600,I,FM ,135,MSW,75000,235
BEL,9/22/2019,5,850,T,FM ,128,AOC,85000,307
BEL,9/22/2019,6,700,D,FT ,63,MSW,62000,338
BEL,9/22/2019,7,900,I,FM ,189,STK,125000,410
BEL,9/22/2019,8,600,D,FT ,68,ALW,77000,443
BEL,9/22/2019,9,900,I,FM ,189,STK,125000,514
BEL,9/22/2019,10,800,T,FM ,142,ALW,66000,546
BEL,9/25/2019,1,650,D,FT ,36,MSW,62000,102
BEL,9/25/2019,2,850,D,FT ,54,CLM,28000,133
BEL,9/25/2019,3,650,D,FT ,36,CLM,39000,205
BEL,9/25/2019,4,650,D,FT ,36,MSW,75000,235
BEL,9/25/2019,5,850,D,FT ,54,CLM,43000,307
BEL,9/25/2019,6,800,T,FM ,168,CLM,55000,339
BEL,9/25/2019,7,600,D,FT ,58,AOC,70000,411
BEL,9/25/2019,8,600,I,FM ,101,MCL,41000,443
BEL,9/26/2019,1,800,T,FM ,168,MCL,46000,102
BEL,9/26/2019,2,600,D,FT ,48,CLM,28000,133
BEL,9/26/2019,3,850,I,FM ,84,MCL,46000,204
BEL,9/26/2019,4,600,D,FT ,48,MCL,33000,236
BEL,9/26/2019,5,800,T,FM ,168,CLM,44000,307
BEL,9/26/2019,6,550,D,FT ,66,MCL,46000,339
BEL,9/26/2019,7,850,T,FM ,172,STR,55000,411
BEL,9/26/2019,8,850,I,FM ,84,CLM,39000,444
BEL,9/27/2019,1,850,D,FT ,48,MCL,30000,100
BEL,9/27/2019,2,600,D,FT ,56,CLM,36000,133
BEL,9/27/2019,3,650,D,FT ,40,CLM,50000,204
BEL,9/27/2019,4,800,T,FM ,172,MSW,62000,225
BEL,9/27/2019,5,600,I,FM ,98,MSW,75000,312
BEL,9/27/2019,6,850,D,FT ,48,ALW,66000,342
BEL,9/27/2019,7,600,T,FM ,162,AOC,80000,413
BEL,9/27/2019,8,600,I,FM ,98,CLM,39000,444
BEL,9/28/2019,1,650,D,FT ,44,AOC,70000,100
BEL,9/28/2019,2,650,D,FT ,44,MSW,62000,134
BEL,9/28/2019,3,700,T,FM ,90,ALW,77000,204
BEL,9/28/2019,4,600,D,FT ,63,STK,300000,235
BEL,9/28/2019,5,850,I,FM ,84,MSW,75000,307
BEL,9/28/2019,6,600,D,FT ,63,MSW,75000,342
BEL,9/28/2019,7,600,I,FM ,102,AOC,70000,413
BEL,9/28/2019,8,900,D,FT ,20,STK,300000,443
BEL,9/28/2019,9,850,T,FM ,166,STK,200000,516
BEL,9/28/2019,10,1000,D,FT ,72,STK,750000,549
BEL,9/28/2019,11,800,T,FM ,172,MSW,75000,628
BEL,9/29/2019,1,700,T,FM ,90,CLM,55000,101
BEL,9/29/2019,2,600,D,FT ,60,MSW,62000,134
BEL,9/29/2019,3,850,D,FT ,48,CLM,36000,204
BEL,9/29/2019,4,700,T,FM ,90,MCL,41000,237
BEL,9/29/2019,5,650,D,FT ,44,ALW,66000,307
BEL,9/29/2019,6,600,I,FM ,102,MSW,62000,339
BEL,9/29/2019,7,850,D,FT ,48,AOC,80000,411
BEL,9/29/2019,8,850,I,FM ,84,STK,200000,444
BEL,9/29/2019,9,700,T,FM ,90,MCL,41000,517
BEL,10/2/2019,1,650,D,FT ,45,CLM,32000,115
BEL,10/2/2019,2,900,I,FM ,234,MCL,41000,149
BEL,10/2/2019,3,700,D,FT ,45,MCL,35000,225
BEL,10/2/2019,4,850,T,FM ,171,CLM,50000,259
BEL,10/2/2019,5,600,D,FT ,56,SOC,50000,332
BEL,10/2/2019,6,700,D,FT ,45,CLM,55000,405
BEL,10/2/2019,7,850,I,FM ,90,STR,55000,440
BEL,10/2/2019,8,700,T,FM ,72,STR,55000,512
BEL,10/3/2019,1,650,D,SY ,48,MCL,52000,115
BEL,10/3/2019,2,600,D,SY ,65,MSW,62000,149
BEL,10/3/2019,3,800,D,SY ,72,CLM,42000,225
BEL,10/3/2019,4,600,D,SY ,65,CLM,39000,259
BEL,10/3/2019,5,650,D,SY ,48,MCL,33000,335
BEL,10/3/2019,6,700,D,SY ,50,ALW,66000,406
BEL,10/3/2019,7,850,D,SY ,52,AOC,85000,440
BEL,10/3/2019,8,650,D,SY ,48,MCL,46000,512
BEL,10/4/2019,1,650,D,MY ,48,MCL,30000,115
BEL,10/4/2019,2,600,D,MY ,68,MSW,62000,149
BEL,10/4/2019,3,800,D,MY ,72,CLM,50000,225
BEL,10/4/2019,4,650,D,MY ,48,CLM,32000,259
BEL,10/4/2019,5,850,I,GD ,90,CLM,60000,335
BEL,10/4/2019,6,800,T,GD ,76,AOC,70000,405
BEL,10/4/2019,7,800,D,MY ,72,MSW,75000,441
BEL,10/4/2019,8,850,D,MY ,52,MSW,62000,512
BEL,10/5/2019,1,600,D,FT ,66,STR,50000,1220
BEL,10/5/2019,2,550,D,FT ,74,MCL,46000,1254
BEL,10/5/2019,3,850,I,GD ,30,ALW,77000,126
BEL,10/5/2019,4,800,D,FT ,72,MSW,75000,200
BEL,10/5/2019,5,600,T,GD ,70,STK,150000,232
BEL,10/5/2019,6,600,I,FM ,136,STK,150000,308
BEL,10/5/2019,7,800,D,FT ,72,MSW,75000,342
BEL,10/5/2019,8,900,I,FM ,90,STK,400000,417
BEL,10/5/2019,9,1200,T,FM ,36,STK,500000,450
BEL,10/5/2019,10,800,D,FT ,72,STK,500000,522
BEL,10/5/2019,11,800,T,FM ,76,MSW,75000,557
BEL,10/6/2019,1,850,I,FM ,38,MSW,62000,1248
BEL,10/6/2019,2,650,D,FT ,48,CLM,28000,118
BEL,10/6/2019,3,1000,I,FM ,42,AOC,90000,151
BEL,10/6/2019,4,800,T,FM ,76,AOC,70000,225
BEL,10/6/2019,5,650,D,FT ,48,MCL,46000,305
BEL,10/6/2019,6,600,D,FT ,65,MSW,75000,340
BEL,10/6/2019,7,600,T,FM ,84,STK,150000,415
BEL,10/6/2019,8,1000,I,FM ,42,STK,500000,447
BEL,10/6/2019,9,800,D,FT ,72,STK,400000,521
BEL,10/6/2019,10,700,T,FM ,90,MCL,41000,554
BEL,10/10/2019,1,850,D,FT ,50,MCL,35000,115
BEL,10/10/2019,2,850,I,FM ,45,MCL,41000,149
BEL,10/10/2019,3,700,D,FT ,54,ALW,77000,223
BEL,10/10/2019,4,600,T,FM ,101,CLM,55000,257
BEL,10/10/2019,5,600,D,FT ,58,SOC,50000,332
BEL,10/10/2019,6,600,I,FM ,174,AOC,70000,405
BEL,10/10/2019,7,650,D,FT ,48,AOC,85000,440
BEL,10/10/2019,8,600,T,FM ,101,MCL,41000,511
BEL,10/11/2019,1,600,T,GD ,101,MCL,41000,115
BEL,10/11/2019,2,650,D,FT ,48,MCL,35000,149
BEL,10/11/2019,3,600,D,FT ,60,CLM,28000,223
BEL,10/11/2019,4,600,T,GD ,101,MSW,62000,257
BEL,10/11/2019,5,900,I,GD ,135,CLM,45000,337
BEL,10/11/2019,6,600,D,FT ,60,ALW,66000,411
BEL,10/11/2019,7,1000,I,GD ,92,AOC,77000,444
BEL,10/11/2019,8,850,D,FT ,50,CLM,28000,516
BEL,10/12/2019,1,600,D,FT ,65,MCL,35000,1245
BEL,10/12/2019,2,850,I,FM ,54,CLM,60000,118
BEL,10/12/2019,3,600,D,FT ,65,CLM,50000,151
BEL,10/12/2019,4,600,T,FM ,103,ALW,77000,224
BEL,10/12/2019,5,700,D,FT ,54,CLM,55000,259
BEL,10/12/2019,6,600,I,FM ,164,MSW,62000,339
BEL,10/12/2019,7,600,T,FM ,103,STK,100000,410
BEL,10/12/2019,8,700,D,FT ,54,MSW,75000,442
BEL,10/12/2019,9,900,I,FM ,128,STK,200000,514
BEL,10/12/2019,10,800,T,FM ,108,STR,55000,552
BEL,10/13/2019,1,600,D,FT ,58,MSW,75000,115
BEL,10/13/2019,2,700,T,FM ,126,CLM,42000,149
BEL,10/13/2019,3,850,I,FM ,52,STR,55000,223
BEL,10/13/2019,4,800,D,FT ,72,MSW,62000,257
BEL,10/13/2019,5,850,I,FM ,52,AOC,80000,332
BEL,10/13/2019,6,600,D,FT ,58,CLM,42000,405
BEL,10/13/2019,7,1200,T,FM ,110,STK,100000,440
BEL,10/13/2019,8,800,D,FT ,72,AOC,70000,511
BEL,10/13/2019,9,700,T,FM ,126,MCL,41000,541
BEL,10/14/2019,1,650,D,FT ,46,MCL,33000,115
BEL,10/14/2019,2,700,T,FM ,126,CLM,50000,150
BEL,10/14/2019,3,850,D,FT ,50,ALW,66000,223
BEL,10/14/2019,4,600,D,FT ,64,CLM,36000,257
BEL,10/14/2019,5,850,I,FM ,66,MCL,46000,332
BEL,10/14/2019,6,700,T,FM ,126,MSW,75000,405
BEL,10/14/2019,7,850,D,FT ,50,ALW,77000,440
BEL,10/14/2019,8,900,I,FM ,138,STK,200000,511
BEL,10/14/2019,9,600,D,FT ,64,CLM,28000,541
BEL,10/16/2019,1,600,D,FT ,64,MCL,30000,116
BEL,10/16/2019,2,600,D,FT ,64,STR,55000,147
BEL,10/16/2019,3,850,I,FM ,76,MCL,41000,220
BEL,10/16/2019,4,650,D,GD ,38,CLM,28000,251
BEL,10/16/2019,5,800,T,FM ,175,MSW,62000,326
BEL,10/16/2019,6,700,D,GD ,48,STR,55000,356
BEL,10/16/2019,7,600,D,MY ,64,ALW,77000,428
BEL,10/16/2019,8,850,D,MY ,50,CLM,39000,459
BEL,10/18/2019,1,700,T,GD ,90,MCL,52000,116
BEL,10/18/2019,2,600,D,FT ,56,MCL,33000,149
BEL,10/18/2019,3,700,T,GD ,90,STR,50000,225
BEL,10/18/2019,4,700,D,FT ,54,CLM,28000,259
BEL,10/18/2019,5,850,I,GD ,76,CLM,39000,334
BEL,10/18/2019,6,700,T,GD ,90,ALW,66000,409
BEL,10/18/2019,7,650,D,FT ,45,AOC,70000,444
BEL,10/18/2019,8,850,I,GD ,76,MCL,41000,515
BEL,10/19/2019,1,900,I,FM ,236,ALW,66000,1220
BEL,10/19/2019,2,800,D,FT ,78,STK,250000,1254
BEL,10/19/2019,3,600,D,FT ,65,MSW,62000,126
BEL,10/19/2019,4,850,T,FM ,171,STK,200000,159
BEL,10/19/2019,5,900,D,FT ,20,STK,300000,234
BEL,10/19/2019,6,650,D,FT ,56,STK,150000,308
BEL,10/19/2019,7,650,D,FT ,56,STK,150000,342
BEL,10/19/2019,8,800,D,FT ,78,STK,250000,416
BEL,10/19/2019,9,850,I,FM ,76,STK,200000,448
BEL,10/19/2019,10,800,D,FT ,78,STK,250000,521
BEL,10/19/2019,11,700,T,FM ,90,MSW,62000,553
BEL,10/20/2019,1,800,D,FT ,72,CLM,38000,1245
BEL,10/20/2019,2,600,T,FM ,156,MSW,75000,119
BEL,10/20/2019,3,700,D,FT ,54,CLM,28000,145
BEL,10/20/2019,4,900,I,FM ,234,MSW,75000,214
BEL,10/20/2019,5,800,D,FT ,72,STR,55000,243
BEL,10/20/2019,6,900,I,FM ,234,AOC,85000,312
BEL,10/20/2019,7,800,T,FM ,178,CLM,55000,341
BEL,10/20/2019,8,650,D,FT ,45,MSW,75000,413
BEL,10/20/2019,9,850,I,FM ,78,STK,200000,441
BEL,10/20/2019,10,700,T,GD ,90,WMC,41000,512
BEL,10/23/2019,1,600,D,MY ,65,CLM,28000,115
BEL,10/23/2019,2,650,D,MY ,52,MCL,30000,149
BEL,10/23/2019,3,850,D,MY ,48,CLM,32000,223
BEL,10/23/2019,4,700,D,MY ,54,MSW,62000,257
BEL,10/23/2019,5,600,D,GD ,65,MSW,75000,332
BEL,10/23/2019,6,600,D,GD ,65,ALW,66000,405
BEL,10/23/2019,7,900,D,GD ,20,ALW,77000,440
BEL,10/23/2019,8,850,D,GD ,48,MSW,62000,511
BEL,10/24/2019,1,600,D,FT ,56,MCL,35000,115
BEL,10/24/2019,2,600,D,FT ,56,MSW,62000,149
BEL,10/24/2019,3,800,T,GD ,144,CLM,60000,223
BEL,10/24/2019,4,850,D,FT ,52,MSW,75000,302
BEL,10/24/2019,5,600,I,GD ,138,ALW,77000,336
BEL,10/24/2019,6,800,D,FT ,72,ALW,66000,413
BEL,10/24/2019,7,700,T,GD ,76,AOC,80000,445
BEL,10/24/2019,8,850,I,GD ,74,MSW,75000,517
BEL,10/25/2019,1,850,D,FT ,50,MSW,75000,115
BEL,10/25/2019,2,850,I,GD ,76,MSW,62000,149
BEL,10/25/2019,3,850,D,FT ,50,AOC,85000,223
BEL,10/25/2019,4,700,T,GD ,82,AOC,70000,259
BEL,10/25/2019,5,650,D,FT ,48,STR,55000,335
BEL,10/25/2019,6,700,T,GD ,82,MSW,75000,409
BEL,10/25/2019,7,850,D,FT ,50,CLM,65000,441
BEL,10/25/2019,8,700,T,GD ,82,AOC,85000,514
BEL,10/25/2019,9,600,I,GD ,138,MCL,41000,543
BEL,10/26/2019,1,850,D,FT ,54,MSW,75000,1246
BEL,10/26/2019,2,850,I,GD ,78,MSW,62000,119
BEL,10/26/2019,3,600,D,FT ,68,WCL,36000,153
BEL,10/26/2019,4,650,D,FT ,44,MSW,62000,226
BEL,10/26/2019,5,800,T,GD ,144,STK,100000,259
BEL,10/26/2019,6,900,I,GD ,189,MSW,75000,337
BEL,10/26/2019,7,850,T,GD ,135,ALW,77000,414
BEL,10/26/2019,8,700,D,FT ,63,STK,200000,447
BEL,10/26/2019,9,800,T,GD ,144,STK,100000,519
BEL,10/26/2019,10,600,I,GD ,138,ALW,66000,551
BEL,10/27/2019,1,850,D,SY ,48,MSW,75000,1221
SAR,7/11/2019,1,950,D,FT ,48,CLM,32000,102
SAR,7/11/2019,2,550,T,FM ,85,MSW,90000,136
SAR,7/11/2019,3,900,D,FT ,84,ALW,92000,213
SAR,7/11/2019,4,800,I,FM ,78,CLM,50000,248
SAR,7/11/2019,5,550,D,FT ,52,MSW,78000,329
SAR,7/11/2019,6,550,T,GD ,85,ALW,80000,403
SAR,7/11/2019,7,900,I,YL ,90,AOC,83000,439
SAR,7/11/2019,8,600,D,MY ,45,STK,150000,515
SAR,7/11/2019,9,550,T,YL ,85,STK,100000,548
SAR,7/11/2019,10,900,D,SY ,81,MCL,48000,625
SAR,7/12/2019,1,900,D,FT ,86,MCL,40000,102
SAR,7/12/2019,2,900,D,FT ,82,MSW,78000,137
SAR,7/12/2019,3,850,T,YL ,126,AOC,95000,212
SAR,7/12/2019,4,700,D,FT ,27,CLM,34000,248
SAR,7/12/2019,5,550,D,FT ,48,MSW,90000,328
SAR,7/12/2019,6,900,D,FT ,80,CLM,70000,404
SAR,7/12/2019,7,550,D,FT ,45,ALW,80000,440
SAR,7/12/2019,8,900,D,FT ,80,AOC,80000,515
SAR,7/12/2019,9,800,I,YL ,78,STK,150000,551
SAR,7/12/2019,10,550,D,FT ,45,MCL,48000,625
SAR,7/13/2019,1,700,D,FT ,30,CLM,35000,104
SAR,7/13/2019,2,550,T,GD ,85,MCL,48000,137
SAR,7/13/2019,3,600,D,FT ,45,STK,150000,210
SAR,7/13/2019,4,550,D,FT ,50,MSW,90000,247
SAR,7/13/2019,5,550,T,GD ,85,ALW,92000,324
SAR,7/13/2019,6,850,I,GD ,24,MSW,90000,404
SAR,7/13/2019,7,600,D,FT ,48,ALW,80000,437
SAR,7/13/2019,8,550,T,GD ,85,MSW,90000,511
SAR,7/13/2019,9,900,I,GD ,86,STK,500000,547
SAR,7/13/2019,10,700,D,FT ,30,ALW,92000,619
SAR,7/13/2019,11,800,I,GD ,81,CLM,52000,656
SAR,7/14/2019,1,850,I,FM ,28,MSW,90000,103
SAR,7/14/2019,2,600,D,FT ,48,WCL,45000,136
SAR,7/14/2019,3,550,T,FM ,86,MSW,78000,213
SAR,7/14/2019,4,550,D,FT ,45,MSW,78000,249
SAR,7/14/2019,5,800,I,FM ,80,CLM,65000,329
SAR,7/14/2019,6,900,T,FM ,134,ALW,80000,405
SAR,7/14/2019,7,650,D,FT ,72,AOC,83000,441
SAR,7/14/2019,8,850,I,FM ,28,AOC,92000,516
SAR,7/14/2019,9,550,T,FM ,86,STK,100000,552
SAR,7/14/2019,10,700,D,FT ,27,MCL,40000,628
SAR,7/17/2019,2,600,D,SY ,48,STK,100000,126
SAR,7/17/2019,3,550,D,SY ,50,AOC,95000,210
SAR,7/17/2019,4,700,D,SY ,30,CLM,65000,251
SAR,7/17/2019,5,550,D,SY ,50,MSW,75000,324
SAR,7/17/2019,6,550,D,SY ,50,CLM,48000,402
SAR,7/17/2019,7,700,D,SY ,30,MSW,90000,436
SAR,7/17/2019,8,700,D,MY ,30,CLM,80000,510
SAR,7/17/2019,9,600,D,MY ,48,AOC,95000,545
SAR,7/17/2019,10,550,D,MY ,50,MSW,78000,620
SAR,7/18/2019,1,700,D,FT ,30,STR,60000,102
SAR,7/18/2019,2,550,D,FT ,45,MSW,75000,136
SAR,7/18/2019,3,600,D,FT ,48,STK,100000,212
SAR,7/18/2019,4,1100,I,GD ,225,AOC,92000,248
SAR,7/18/2019,5,550,D,FT ,45,MSW,78000,329
SAR,7/18/2019,6,900,D,FT ,78,MSW,90000,404
SAR,7/18/2019,7,550,D,FT ,45,MCL,48000,439
SAR,7/18/2019,8,850,T,GD ,126,AOC,92000,515
SAR,7/18/2019,9,900,D,FT ,78,AOC,95000,551
SAR,7/18/2019,10,550,D,FT ,45,AOC,83000,625
SAR,7/19/2019,1,700,D,FT ,30,MCL,42000,100
SAR,7/19/2019,2,700,D,FT ,30,CLM,52000,137
SAR,7/19/2019,3,550,T,FM ,85,MSW,78000,213
SAR,7/19/2019,4,700,D,FT ,30,CLM,45000,248
SAR,7/19/2019,5,600,D,FT ,48,MSW,90000,331
SAR,7/19/2019,6,850,T,FM ,130,STR,60000,404
SAR,7/19/2019,7,1100,I,FM ,225,AOC,95000,441
SAR,7/19/2019,8,600,D,FT ,48,AOC,98000,515
SAR,7/19/2019,9,800,I,FM ,90,STK,150000,551
SAR,7/19/2019,10,900,D,FT ,78,MCL,48000,625
SAR,7/21/2019,1,1650,M,FM ,0,ALW,65000,1220
SAR,7/21/2019,2,700,D,FT ,30,CLM,35000,1255
SAR,7/21/2019,3,900,T,FM ,96,MCL,55000,130
SAR,7/21/2019,4,900,D,FT ,80,STK,500000,207
SAR,7/21/2019,5,900,D,FT ,76,MSW,90000,244
SAR,7/21/2019,6,800,I,FM ,74,CLM,48000,322
SAR,7/21/2019,7,550,T,FM ,88,MSW,90000,357
SAR,7/21/2019,8,600,D,FT ,50,MSW,90000,433
SAR,7/21/2019,9,800,I,FM ,74,ALW,92000,510
SAR,7/21/2019,10,700,D,FT ,30,AOC,95000,543
SAR,7/21/2019,11,550,T,FM ,88,STK,200000,616
SAR,7/21/2019,12,850,I,FM ,27,ALW,80000,648
SAR,7/21/2019,13,900,D,FT ,76,STK,200000,720
SAR,7/24/2019,1,1650,M,GD ,0,STK,75000,1250
SAR,7/24/2019,2,700,D,FT ,32,MSW,78000,125
SAR,7/24/2019,3,700,D,FT ,32,MSW,78000,201
SAR,7/24/2019,4,950,T,GD ,196,AOC,98000,236
SAR,7/24/2019,5,700,D,FT ,32,CLM,50000,316
SAR,7/24/2019,6,550,D,FT ,48,MSW,90000,357
SAR,7/24/2019,7,800,I,GD ,125,STK,150000,432
SAR,7/24/2019,8,600,D,FT ,50,STK,200000,509
SAR,7/24/2019,9,550,T,GD ,78,AOC,95000,545
SAR,7/24/2019,10,700,D,FT ,32,ALW,92000,620
SAR,7/25/2019,1,1650,M,FM ,0,STK,150000,1245
SAR,7/25/2019,2,550,D,FT ,45,MCL,52000,119
SAR,7/25/2019,3,900,D,FT ,77,AOC,80000,151
SAR,7/25/2019,4,1100,I,GD ,280,MSW,90000,224
SAR,7/26/2019,1,700,D,MY ,32,MCL,40000,100
SAR,7/26/2019,2,700,D,MY ,32,MSW,78000,137
SAR,7/26/2019,3,550,D,MY ,45,ALW,92000,212
SAR,7/26/2019,4,900,D,MY ,77,AOC,95000,249
SAR,7/26/2019,5,600,D,MY ,50,CLM,34000,329
SAR,7/26/2019,6,950,T,YL ,135,MSW,90000,404
SAR,7/26/2019,7,700,D,MY ,32,STR,60000,439
SAR,7/26/2019,8,550,T,YL ,63,AOC,83000,515
SAR,7/26/2019,9,900,D,MY ,77,STK,100000,551
SAR,7/26/2019,10,700,D,MY ,32,MCL,48000,625
SAR,7/27/2019,1,550,T,GD ,74,MCL,48000,102
SAR,7/27/2019,2,600,D,FT ,45,MSW,90000,136
SAR,7/27/2019,3,550,T,GD ,74,CLM,52000,210
SAR,7/27/2019,4,550,D,FT ,50,MSW,90000,247
SAR,7/27/2019,5,850,I,GD ,28,AOC,95000,320
SAR,7/27/2019,6,600,D,FT ,45,ALW,80000,358
SAR,7/27/2019,7,850,T,GD ,128,MSW,90000,432
SAR,7/27/2019,8,600,D,FT ,45,ALW,92000,514
SAR,7/27/2019,9,600,D,FT ,45,STK,350000,547
SAR,7/27/2019,10,1100,I,FM ,126,STK,250000,619
SAR,7/27/2019,11,900,D,FT ,76,STK,600000,651
SAR,7/27/2019,12,800,I,FM ,36,CLM,48000,723
SAR,7/28/2019,1,600,D,FT ,47,MSW,78000,104
SAR,7/28/2019,2,700,D,FT ,32,CLM,32000,135
SAR,7/28/2019,3,550,T,FM ,54,STR,60000,206
SAR,7/28/2019,4,700,D,FT ,32,ALW,80000,240
SAR,7/28/2019,5,800,I,FM ,84,CLM,48000,314
SAR,7/28/2019,6,900,D,FT ,78,CLM,65000,346
SAR,7/28/2019,7,800,I,FM ,84,MSW,90000,423
SAR,7/28/2019,8,600,D,FT ,47,MSW,78000,456
SAR,7/28/2019,9,550,T,FM ,54,STR,75000,529
SAR,7/28/2019,10,1100,I,FM ,280,AOC,92000,604
SAR,7/28/2019,11,650,D,FT ,82,STK,200000,639
SAR,7/28/2019,12,550,T,FM ,54,MCL,48000,712
SAR,7/31/2019,1,900,D,FT ,76,STR,60000,103
SAR,7/31/2019,2,650,D,FT ,82,CLM,45000,146
SAR,7/31/2019,3,600,D,FT ,45,MSW,78000,216
SAR,7/31/2019,4,800,I,GD ,92,STK,150000,250
SAR,7/31/2019,5,550,D,FT ,45,MSW,75000,328
SAR,7/31/2019,6,550,D,FT ,45,MSW,90000,405
SAR,7/31/2019,7,850,I,GD ,36,ALW,92000,439
SAR,7/31/2019,8,550,T,GD ,58,ALW,80000,516
SAR,7/31/2019,9,700,D,FT ,30,STK,100000,551
SAR,7/31/2019,10,850,T,GD ,128,MCL,48000,626
SAR,8/1/2019,1,550,T,FM ,54,MSW,75000,103
SAR,8/1/2019,2,600,D,FT ,52,STR,60000,136
SAR,8/1/2019,3,550,D,FT ,54,MCL,52000,212
SAR,8/1/2019,4,850,I,FM ,38,MCL,48000,248
SAR,8/1/2019,5,550,T,FM ,54,CLM,48000,330
SAR,8/1/2019,6,900,D,FT ,78,CLM,35000,407
